,t(min),Te[K],Tc[K],dT[K],P[bar],Q[W],TR[K/W],alpha,beta,phase,Fluid
106,00:08:50,332.34999999999997,315.15,17.200000000000003,0.5132909012854937,80,0.21500000000000002,90,0,1,DI_Water
107,00:08:55,333.34999999999997,315.15,18.200000000000003,0.5132909012854937,80,0.22750000000000004,90,0,1,DI_Water
108,00:09:00,333.34999999999997,315.9,17.450000000000003,0.5132909012854937,80,0.21812500000000004,90,0,1,DI_Water
109,00:09:05,333.34999999999997,315.65,17.700000000000003,0.5132909012854937,80,0.22125000000000003,90,0,1,DI_Water
110,00:09:10,333.75,316.15,17.6,0.5132909012854937,80,0.22000000000000003,90,0,1,DI_Water
111,00:09:15,333.95,316.15,17.799999999999997,0.5132909012854937,80,0.22249999999999998,90,0,1,DI_Water
112,00:09:20,334.54999999999995,316.15,18.4,0.5132909012854937,80,0.22999999999999998,90,0,1,DI_Water
113,00:09:25,334.54999999999995,316.15,18.4,0.5132909012854937,80,0.22999999999999998,90,0,1,DI_Water
114,00:09:30,335.15,316.4,18.75,0.5132909012854937,80,0.234375,90,0,1,DI_Water
115,00:09:35,334.95,316.15,18.799999999999997,0.5132909012854937,80,0.23499999999999996,90,0,1,DI_Water
116,00:09:40,335.34999999999997,316.9,18.450000000000003,0.5132909012854937,80,0.23062500000000002,90,0,1,DI_Water
117,00:09:45,335.95,316.9,19.049999999999997,0.5132909012854937,80,0.23812499999999998,90,0,1,DI_Water
118,00:09:50,335.75,316.9,18.85,0.5132909012854937,80,0.23562500000000003,90,0,1,DI_Water
119,00:09:55,336.34999999999997,317.15,19.200000000000003,0.5132909012854937,80,0.24000000000000005,90,0,1,DI_Water
120,00:10:00,336.75,317.15,19.6,0.5132909012854937,80,0.24500000000000002,90,0,1,DI_Water
121,00:10:05,336.54999999999995,317.65,18.9,0.5132909012854937,80,0.23625,90,0,1,DI_Water
122,00:10:10,336.75,317.65,19.1,0.5466214792910453,80,0.23875000000000002,90,0,1,DI_Water
123,00:10:15,337.34999999999997,317.65,19.700000000000003,0.5466214792910453,80,0.24625000000000002,90,0,1,DI_Water
124,00:10:20,337.75,317.65,20.099999999999994,0.5466214792910453,80,0.2512499999999999,90,0,1,DI_Water
125,00:10:25,337.95,317.65,20.299999999999997,0.5466214792910453,80,0.25375,90,0,1,DI_Water
126,00:10:30,337.95,317.9,20.049999999999997,0.5466214792910453,80,0.250625,90,0,1,DI_Water
127,00:10:35,338.54999999999995,318.4,20.150000000000006,0.5466214792910453,80,0.25187500000000007,90,0,1,DI_Water
128,00:10:40,338.54999999999995,318.4,20.150000000000006,0.5466214792910453,80,0.25187500000000007,90,0,1,DI_Water
129,00:10:45,338.95,318.4,20.549999999999997,0.5466214792910453,80,0.25687499999999996,90,0,1,DI_Water
130,00:10:50,339.34999999999997,318.4,20.950000000000003,0.5466214792910453,80,0.261875,90,0,1,DI_Water
131,00:10:55,339.54999999999995,318.65,20.900000000000006,0.5466214792910453,80,0.2612500000000001,90,0,1,DI_Water
132,00:11:00,339.54999999999995,318.65,20.900000000000006,0.5466214792910453,80,0.2612500000000001,90,0,1,DI_Water
133,00:11:05,339.75,318.65,21.099999999999994,0.5466214792910453,80,0.26374999999999993,90,0,1,DI_Water
134,00:11:10,339.95,318.9,21.049999999999997,0.5466214792910453,80,0.26312499999999994,90,0,1,DI_Water
135,00:11:15,340.34999999999997,318.9,21.450000000000003,0.5466214792910453,80,0.26812500000000006,90,0,1,DI_Water
136,00:11:20,340.54999999999995,318.9,21.650000000000006,0.5466214792910453,80,0.27062500000000006,90,0,1,DI_Water
137,00:11:25,340.54999999999995,319.15,21.400000000000006,0.5466214792910453,80,0.26750000000000007,90,0,1,DI_Water
138,00:11:30,340.95,319.65,21.299999999999997,0.5466214792910453,80,0.26625,90,0,1,DI_Water
139,00:11:35,341.15,319.65,21.5,0.5466214792910453,80,0.26875,90,0,1,DI_Water
140,00:11:40,341.15,319.65,21.5,0.5799520572965968,80,0.26875,90,0,1,DI_Water
141,00:11:45,342.15,319.9,22.25,0.5799520572965968,80,0.278125,90,0,1,DI_Water
142,00:11:50,342.34999999999997,319.9,22.450000000000003,0.5799520572965968,80,0.280625,90,0,1,DI_Water
143,00:11:55,342.34999999999997,319.9,22.450000000000003,0.5799520572965968,80,0.280625,90,0,1,DI_Water
144,00:12:00,342.15,320.4,21.75,0.5799520572965968,80,0.271875,90,0,1,DI_Water
145,00:12:05,342.15,320.4,21.75,0.5799520572965968,80,0.271875,90,0,1,DI_Water
146,00:12:10,342.95,320.65,22.299999999999997,0.5799520572965968,80,0.27874999999999994,90,0,1,DI_Water
147,00:12:15,343.15,320.65,22.5,0.5799520572965968,80,0.28125,90,0,1,DI_Water
148,00:12:20,343.15,320.65,22.5,0.5799520572965968,80,0.28125,90,0,1,DI_Water
149,00:12:25,343.15,320.65,22.5,0.5799520572965968,80,0.28125,90,0,1,DI_Water
150,00:12:30,343.54999999999995,320.65,22.900000000000006,0.5799520572965968,80,0.28625000000000006,90,0,1,DI_Water
151,00:12:35,343.75,320.9,22.849999999999994,0.6132826353021483,80,0.2856249999999999,90,0,1,DI_Water
152,00:12:40,343.95,320.9,23.049999999999997,0.6132826353021483,80,0.28812499999999996,90,0,1,DI_Water
153,00:12:45,343.95,320.9,23.049999999999997,0.6132826353021483,80,0.28812499999999996,90,0,1,DI_Water
154,00:12:50,344.34999999999997,321.15,23.200000000000003,0.6132826353021483,80,0.29000000000000004,90,0,1,DI_Water
155,00:12:55,344.75,321.15,23.599999999999994,0.6132826353021483,80,0.29499999999999993,90,0,1,DI_Water
156,00:13:00,344.95,321.65,23.299999999999997,0.6132826353021483,80,0.29124999999999995,90,0,1,DI_Water
157,00:13:05,344.95,321.65,23.299999999999997,0.6132826353021483,80,0.29124999999999995,90,0,1,DI_Water
158,00:13:10,345.15,321.65,23.5,0.6132826353021483,80,0.29375,90,0,1,DI_Water
159,00:13:15,345.34999999999997,321.9,23.450000000000003,0.6132826353021483,80,0.293125,90,0,1,DI_Water
160,00:13:20,345.75,321.9,23.849999999999994,0.6132826353021483,80,0.2981249999999999,90,0,1,DI_Water
161,00:13:25,345.75,321.9,23.849999999999994,0.6132826353021483,80,0.2981249999999999,90,0,1,DI_Water
162,00:13:30,345.54999999999995,322.4,23.150000000000006,0.6132826353021483,80,0.28937500000000005,90,0,1,DI_Water
163,00:13:35,346.15,322.4,23.75,0.6132826353021483,80,0.296875,90,0,1,DI_Water
164,00:13:40,346.54999999999995,322.4,24.150000000000006,0.6132826353021483,80,0.30187500000000006,90,0,1,DI_Water
165,00:13:45,346.54999999999995,322.4,24.150000000000006,0.6132826353021483,80,0.30187500000000006,90,0,1,DI_Water
166,00:13:50,346.54999999999995,322.4,24.150000000000006,0.6132826353021483,80,0.30187500000000006,90,0,1,DI_Water
167,00:13:55,346.54999999999995,322.4,24.150000000000006,0.6132826353021483,80,0.30187500000000006,90,0,1,DI_Water
