,t(min),Te[K],Tc[K],dT[K],P[bar],Q[W],TR[K/W],alpha,beta,phase
301,00:25:05,365.95,344.9,21.049999999999997,1.503609034986441,100,0.21049999999999996,90,0,1
302,00:25:10,366.15,344.9,21.25,1.503609034986441,100,0.2125,90,0,1
303,00:25:15,365.15,344.9,20.25,1.503609034986441,100,0.2025,90,0,1
304,00:25:20,364.34999999999997,345.65,18.700000000000003,1.503609034986441,100,0.18700000000000003,90,0,1
305,00:25:25,364.15,345.65,18.5,1.503609034986441,100,0.185,90,0,1
306,00:25:30,364.75,346.15,18.599999999999994,1.5526449813482084,100,0.18599999999999994,90,0,1
307,00:25:35,364.95,346.9,18.049999999999997,1.5526449813482084,100,0.18049999999999997,90,0,1
308,00:25:40,365.75,346.9,18.849999999999994,1.5526449813482084,100,0.18849999999999995,90,0,1
309,00:25:45,365.34999999999997,346.65,18.700000000000003,1.5526449813482084,100,0.18700000000000003,90,0,1
310,00:25:50,365.75,346.15,19.599999999999994,1.5526449813482084,100,0.19599999999999995,90,0,1
311,00:25:55,365.95,346.65,19.299999999999997,1.5526449813482084,100,0.19299999999999998,90,0,1
312,00:26:00,365.95,346.65,19.299999999999997,1.5526449813482084,100,0.19299999999999998,90,0,1
313,00:26:05,366.15,346.4,19.75,1.5526449813482084,100,0.1975,90,0,1
314,00:26:10,365.95,346.15,19.799999999999997,1.5526449813482084,100,0.19799999999999998,90,0,1
315,00:26:15,365.75,345.9,19.849999999999994,1.5526449813482084,100,0.19849999999999995,90,0,1
316,00:26:20,365.34999999999997,346.15,19.200000000000003,1.5526449813482084,100,0.19200000000000003,90,0,1
317,00:26:25,365.54999999999995,346.15,19.400000000000006,1.5526449813482084,100,0.19400000000000006,90,0,1
318,00:26:30,366.15,346.15,20.0,1.6016809277099762,100,0.2,90,0,1
319,00:26:35,365.95,345.65,20.299999999999997,1.6016809277099762,100,0.20299999999999996,90,0,1
320,00:26:40,366.34999999999997,345.65,20.700000000000003,1.6016809277099762,100,0.20700000000000002,90,0,1
321,00:26:45,366.54999999999995,346.15,20.400000000000006,1.6507168740717435,100,0.20400000000000007,90,0,1
322,00:26:50,366.75,346.4,20.349999999999994,1.6507168740717435,100,0.20349999999999993,90,0,1
323,00:26:55,366.54999999999995,346.4,20.150000000000006,1.6507168740717435,100,0.20150000000000007,90,0,1
324,00:27:00,366.95,346.9,20.049999999999997,1.6507168740717435,100,0.20049999999999998,90,0,1
325,00:27:05,367.15,346.9,20.25,1.6507168740717435,100,0.2025,90,0,1
326,00:27:10,366.75,347.15,19.599999999999994,1.6507168740717435,100,0.19599999999999995,90,0,1
327,00:27:15,366.75,346.9,19.849999999999994,1.6016809277099762,100,0.19849999999999995,90,0,1
328,00:27:20,367.34999999999997,347.15,20.200000000000003,1.6016809277099762,100,0.20200000000000004,90,0,1
329,00:27:25,366.95,346.9,20.049999999999997,1.6507168740717435,100,0.20049999999999998,90,0,1
330,00:27:30,366.95,347.15,19.799999999999997,1.6507168740717435,100,0.19799999999999998,90,0,1
331,00:27:35,368.15,347.9,20.25,1.6507168740717435,100,0.2025,90,0,1
332,00:27:40,367.75,348.4,19.349999999999994,1.6507168740717435,100,0.19349999999999995,90,0,1
333,00:27:45,367.54999999999995,348.4,19.150000000000006,1.6507168740717435,100,0.19150000000000006,90,0,1
334,00:27:50,367.75,348.4,19.349999999999994,1.6507168740717435,100,0.19349999999999995,90,0,1
335,00:27:55,367.75,347.65,20.099999999999994,1.6507168740717435,100,0.20099999999999996,90,0,1
336,00:28:00,367.95,347.9,20.049999999999997,1.6507168740717435,100,0.20049999999999998,90,0,1
337,00:28:05,368.15,347.9,20.25,1.6997528204335108,100,0.2025,90,0,1
338,00:28:10,367.95,347.9,20.049999999999997,1.6997528204335108,100,0.20049999999999998,90,0,1
339,00:28:15,368.34999999999997,347.65,20.700000000000003,1.6997528204335108,100,0.20700000000000002,90,0,1
340,00:28:20,368.34999999999997,347.9,20.450000000000003,1.6997528204335108,100,0.20450000000000002,90,0,1
341,00:28:25,368.15,348.15,20.0,1.6997528204335108,100,0.2,90,0,1
342,00:28:30,368.34999999999997,348.15,20.200000000000003,1.6997528204335108,100,0.20200000000000004,90,0,1
343,00:28:35,368.54999999999995,348.4,20.150000000000006,1.6997528204335108,100,0.20150000000000007,90,0,1
344,00:28:40,368.75,348.4,20.349999999999994,1.6997528204335108,100,0.20349999999999993,90,0,1
