,Te[K],Tc[K],dT[K],P[bar],TR[K/W],Fluid,FR
228,309.35,304.9,4.450000000000003,0.3799685892632876,0.055625,DI_Water,60
229,311.15,305.4,5.75,0.3799685892632876,0.071875,DI_Water,60
230,313.15,306.15,7.0,0.3799685892632876,0.0875,DI_Water,60
231,314.95,306.9,8.049999999999997,0.3799685892632876,0.1006249999999999,DI_Water,60
232,316.95,307.65,9.299999999999995,0.3799685892632876,0.1162499999999999,DI_Water,60
233,318.54999999999995,308.65,9.9,0.3799685892632876,0.1237499999999999,DI_Water,60
234,320.35,309.15,11.200000000000005,0.3799685892632876,0.14,DI_Water,60
235,322.35,310.4,11.950000000000005,0.3799685892632876,0.149375,DI_Water,60
236,323.95,311.15,12.799999999999995,0.4132991672688391,0.1599999999999999,DI_Water,60
237,325.35,311.65,13.700000000000005,0.4132991672688391,0.17125,DI_Water,60
238,326.95,312.4,14.549999999999995,0.4132991672688391,0.1818749999999999,DI_Water,60
239,328.54999999999995,313.4,15.15,0.4132991672688391,0.189375,DI_Water,60
240,330.15,313.9,16.25,0.4466297452743906,0.203125,DI_Water,60
241,331.75,314.65,17.1,0.4466297452743906,0.21375,DI_Water,60
242,332.95,315.4,17.549999999999997,0.4466297452743906,0.2193749999999999,DI_Water,60
243,334.35,316.15,18.200000000000003,0.4799603232799422,0.2275,DI_Water,60
244,335.35,316.65,18.700000000000003,0.4799603232799422,0.23375,DI_Water,60
245,336.54999999999995,317.15,19.4,0.4799603232799422,0.2425,DI_Water,60
246,337.95,318.15,19.8,0.4799603232799422,0.2474999999999999,DI_Water,60
247,338.95,318.4,20.55,0.5132909012854937,0.2568749999999999,DI_Water,60
248,340.35,319.15,21.200000000000003,0.5132909012854937,0.265,DI_Water,60
249,340.95,319.9,21.05,0.5466214792910453,0.2631249999999999,DI_Water,60
250,341.95,320.4,21.55,0.5466214792910453,0.269375,DI_Water,60
251,342.95,320.9,22.05,0.5799520572965968,0.2756249999999999,DI_Water,60
252,343.75,320.9,22.849999999999994,0.5799520572965968,0.2856249999999999,DI_Water,60
253,345.15,321.9,23.25,0.6132826353021483,0.290625,DI_Water,60
254,345.75,322.15,23.599999999999994,0.6132826353021483,0.2949999999999999,DI_Water,60
255,346.75,322.9,23.849999999999994,0.6132826353021483,0.2981249999999999,DI_Water,60
256,346.95,323.15,23.8,0.6132826353021483,0.2975,DI_Water,60
257,347.54999999999995,323.15,24.40000000000001,0.6466132133076999,0.305,DI_Water,60
258,348.75,324.15,24.599999999999994,0.6799437913132514,0.3074999999999999,DI_Water,60
259,349.15,324.4,24.75,0.6799437913132514,0.309375,DI_Water,60
260,349.54999999999995,324.9,24.65000000000001,0.6799437913132514,0.3081250000000001,DI_Water,60
261,349.95,325.15,24.8,0.6799437913132514,0.3099999999999999,DI_Water,60
262,347.35,327.65,19.700000000000003,0.713274369318803,0.24625,DI_Water,60
263,349.95,328.15,21.8,0.713274369318803,0.2724999999999999,DI_Water,60
264,350.95,328.9,22.05,0.7466049473243546,0.2756249999999999,DI_Water,60
265,349.35,331.15,18.200000000000003,0.7466049473243546,0.2275,DI_Water,60
266,350.95,330.15,20.8,0.7466049473243546,0.2599999999999999,DI_Water,60
267,352.15,329.9,22.25,0.7466049473243546,0.278125,DI_Water,60
268,352.95,329.9,23.05,0.7466049473243546,0.2881249999999999,DI_Water,60
269,353.15,329.4,23.75,0.7799355253299061,0.296875,DI_Water,60
270,353.75,330.65,23.099999999999994,0.7799355253299061,0.2887499999999999,DI_Water,60
271,354.15,331.15,23.0,0.8132661033354576,0.2875,DI_Water,60
272,354.54999999999995,331.4,23.15000000000001,0.8132661033354576,0.289375,DI_Water,60
273,354.54999999999995,331.65,22.90000000000001,0.8132661033354576,0.28625,DI_Water,60
274,354.95,332.65,22.3,0.8132661033354576,0.2787499999999999,DI_Water,60
275,355.54999999999995,332.65,22.90000000000001,0.8132661033354576,0.28625,DI_Water,60
276,355.95,332.9,23.05,0.8132661033354576,0.2881249999999999,DI_Water,60
277,355.95,333.4,22.55,0.8132661033354576,0.281875,DI_Water,60
278,356.54999999999995,333.9,22.65000000000001,0.8132661033354576,0.283125,DI_Water,60
279,356.54999999999995,334.9,21.65000000000001,0.8132661033354576,0.270625,DI_Water,60
280,356.54999999999995,334.9,21.65000000000001,0.8132661033354576,0.270625,DI_Water,60
281,356.95,335.4,21.55,0.8132661033354576,0.269375,DI_Water,60
282,357.35,335.9,21.450000000000003,0.8465966813410092,0.268125,DI_Water,60
283,357.54999999999995,336.15,21.40000000000001,0.8465966813410092,0.2675,DI_Water,60
284,357.75,335.9,21.849999999999994,0.8465966813410092,0.2731249999999999,DI_Water,60
285,357.54999999999995,336.15,21.40000000000001,0.8465966813410092,0.2675,DI_Water,60
286,358.35,336.65,21.700000000000003,0.8465966813410092,0.27125,DI_Water,60
287,357.95,336.65,21.3,0.8465966813410092,0.26625,DI_Water,60
288,358.75,337.15,21.599999999999994,0.8465966813410092,0.2699999999999999,DI_Water,60
289,358.75,337.9,20.849999999999994,0.8799272593465607,0.2606249999999999,DI_Water,60
290,359.15,337.65,21.5,0.8799272593465607,0.26875,DI_Water,60
291,359.54999999999995,338.4,21.15000000000001,0.8799272593465607,0.2643750000000001,DI_Water,60
292,359.15,337.9,21.25,0.8799272593465607,0.265625,DI_Water,60
293,359.15,338.65,20.5,0.8799272593465607,0.25625,DI_Water,60
294,359.15,339.15,20.0,0.8799272593465607,0.25,DI_Water,60
295,359.54999999999995,339.15,20.40000000000001,0.8799272593465607,0.255,DI_Water,60
296,360.15,339.15,21.0,0.8799272593465607,0.2625,DI_Water,60
297,359.75,339.15,20.599999999999994,0.8799272593465607,0.2574999999999999,DI_Water,60
298,360.15,340.15,20.0,0.8799272593465607,0.25,DI_Water,60
299,360.15,340.15,20.0,0.9132578373521122,0.25,DI_Water,60
300,361.55,340.4,21.15000000000001,0.9132578373521122,0.2643750000000001,DI_Water,60
301,360.75,339.9,20.849999999999994,0.9132578373521122,0.2606249999999999,DI_Water,60
302,361.35,339.9,21.450000000000003,0.9132578373521122,0.268125,DI_Water,60
303,361.55,341.15,20.40000000000001,0.9465884153576638,0.255,DI_Water,60
304,361.55,340.9,20.65000000000001,0.9465884153576638,0.258125,DI_Water,60
305,361.75,341.4,20.349999999999994,0.9465884153576638,0.2543749999999999,DI_Water,60
306,361.95,341.9,20.05,0.9465884153576638,0.250625,DI_Water,60
307,362.15,342.4,19.75,0.9465884153576638,0.246875,DI_Water,60
308,362.15,341.9,20.25,0.9465884153576638,0.253125,DI_Water,60
309,361.75,340.9,20.849999999999994,0.9465884153576638,0.2606249999999999,DI_Water,60
310,361.75,341.15,20.599999999999994,0.9465884153576638,0.2574999999999999,DI_Water,60
311,361.55,341.65,19.90000000000001,0.9465884153576638,0.24875,DI_Water,60
312,361.75,341.65,20.099999999999994,0.9465884153576638,0.2512499999999999,DI_Water,60
313,362.55,341.65,20.90000000000001,0.9465884153576638,0.2612500000000001,DI_Water,60
314,362.55,342.15,20.40000000000001,0.9465884153576638,0.255,DI_Water,60
315,362.15,341.65,20.5,0.9465884153576638,0.25625,DI_Water,60
316,361.95,341.4,20.55,0.9465884153576638,0.2568749999999999,DI_Water,60
317,362.35,340.9,21.450000000000003,0.9465884153576638,0.268125,DI_Water,60
318,362.55,340.9,21.65000000000001,0.9465884153576638,0.270625,DI_Water,60
319,362.75,341.4,21.349999999999994,0.9465884153576638,0.2668749999999999,DI_Water,60
320,362.75,341.9,20.849999999999994,0.9465884153576638,0.2606249999999999,DI_Water,60
321,362.75,341.9,20.849999999999994,0.9465884153576638,0.2606249999999999,DI_Water,60
322,362.35,341.4,20.950000000000003,0.9465884153576638,0.261875,DI_Water,60
323,362.95,342.4,20.55,0.9465884153576638,0.2568749999999999,DI_Water,60
324,362.95,342.4,20.55,0.9465884153576638,0.2568749999999999,DI_Water,60
325,362.55,342.15,20.40000000000001,0.9465884153576638,0.255,DI_Water,60
326,362.95,342.15,20.8,0.9465884153576638,0.2599999999999999,DI_Water,60
327,363.35,341.15,22.200000000000003,0.9465884153576638,0.2775,DI_Water,60
328,362.55,340.9,21.65000000000001,0.9465884153576638,0.270625,DI_Water,60
329,362.75,341.4,21.349999999999994,0.9465884153576638,0.2668749999999999,DI_Water,60
330,363.15,341.4,21.75,0.9465884153576638,0.271875,DI_Water,60
331,362.75,341.65,21.099999999999994,0.9465884153576638,0.2637499999999999,DI_Water,60
332,363.35,341.9,21.450000000000003,0.9465884153576638,0.268125,DI_Water,60
333,363.55,342.4,21.15000000000001,0.9465884153576638,0.2643750000000001,DI_Water,60
334,362.95,342.4,20.55,0.9465884153576638,0.2568749999999999,DI_Water,60
335,363.15,342.9,20.25,0.9465884153576638,0.253125,DI_Water,60
336,363.55,342.9,20.65000000000001,0.9465884153576638,0.258125,DI_Water,60
337,363.35,342.9,20.450000000000003,0.9465884153576638,0.255625,DI_Water,60
338,363.55,343.15,20.40000000000001,0.9465884153576638,0.255,DI_Water,60
339,362.75,343.15,19.599999999999994,0.9465884153576638,0.2449999999999999,DI_Water,60
340,362.95,343.4,19.55,0.9465884153576638,0.2443749999999999,DI_Water,60
341,362.95,343.15,19.8,0.9465884153576638,0.2474999999999999,DI_Water,60
342,363.35,343.65,19.700000000000003,0.9465884153576638,0.24625,DI_Water,60
343,303.15,303.15,0.0,0.4799603232799422,0.0,DI_Water,60
344,303.15,303.15,0.0,0.4799603232799422,0.0,DI_Water,60
345,303.95,303.15,0.8000000000000007,0.4799603232799422,0.01,DI_Water,60
346,304.75,303.15,1.6000000000000014,0.4799603232799422,0.02,DI_Water,60
347,306.15,303.15,3.0,0.4799603232799422,0.0375,DI_Water,60
348,307.54999999999995,304.15,3.3999999999999986,0.4799603232799422,0.0424999999999999,DI_Water,60
349,309.95,304.65,5.299999999999997,0.4799603232799422,0.0662499999999999,DI_Water,60
350,311.75,305.15,6.600000000000001,0.4799603232799422,0.0825,DI_Water,60
351,313.35,305.65,7.700000000000003,0.4799603232799422,0.09625,DI_Water,60
352,315.54999999999995,306.65,8.899999999999999,0.4799603232799422,0.1112499999999999,DI_Water,60
353,317.15,307.4,9.75,0.4799603232799422,0.121875,DI_Water,60
354,319.15,308.4,10.75,0.4799603232799422,0.134375,DI_Water,60
355,321.35,308.9,12.450000000000005,0.4799603232799422,0.155625,DI_Water,60
356,322.95,309.4,13.549999999999995,0.4799603232799422,0.1693749999999999,DI_Water,60
357,324.35,310.15,14.200000000000005,0.5132909012854937,0.1775,DI_Water,60
358,325.95,311.15,14.799999999999995,0.5132909012854937,0.1849999999999999,DI_Water,60
359,327.75,311.9,15.85,0.5466214792910453,0.198125,DI_Water,60
360,329.35,312.65,16.700000000000003,0.5466214792910453,0.20875,DI_Water,60
361,331.35,313.4,17.950000000000003,0.5466214792910453,0.224375,DI_Water,60
362,332.35,313.9,18.450000000000003,0.5799520572965968,0.230625,DI_Water,60
363,333.75,314.65,19.1,0.5799520572965968,0.23875,DI_Water,60
364,335.15,315.65,19.5,0.5799520572965968,0.24375,DI_Water,60
365,336.54999999999995,315.9,20.65,0.6132826353021483,0.258125,DI_Water,60
366,337.35,316.65,20.700000000000003,0.6132826353021483,0.25875,DI_Water,60
367,339.15,317.4,21.75,0.6466132133076999,0.271875,DI_Water,60
368,340.15,318.4,21.75,0.6466132133076999,0.271875,DI_Water,60
369,341.75,319.4,22.349999999999994,0.6799437913132514,0.2793749999999999,DI_Water,60
370,342.54999999999995,319.4,23.15000000000001,0.6799437913132514,0.289375,DI_Water,60
371,343.54999999999995,319.9,23.65000000000001,0.713274369318803,0.2956250000000001,DI_Water,60
372,344.54999999999995,319.9,24.65000000000001,0.7466049473243546,0.3081250000000001,DI_Water,60
373,345.15,320.15,25.0,0.7466049473243546,0.3125,DI_Water,60
374,346.54999999999995,321.15,25.40000000000001,0.7466049473243546,0.3175,DI_Water,60
375,346.95,322.15,24.8,0.7799355253299061,0.3099999999999999,DI_Water,60
376,347.54999999999995,322.4,25.15000000000001,0.8132661033354576,0.314375,DI_Water,60
377,348.54999999999995,322.9,25.65000000000001,0.8132661033354576,0.320625,DI_Water,60
378,349.35,323.15,26.200000000000003,0.8132661033354576,0.3275,DI_Water,60
379,349.75,323.15,26.599999999999994,0.8465966813410092,0.3324999999999999,DI_Water,60
380,350.54999999999995,323.9,26.65000000000001,0.8465966813410092,0.333125,DI_Water,60
381,350.95,324.15,26.8,0.8465966813410092,0.3349999999999999,DI_Water,60
382,351.54999999999995,324.9,26.65000000000001,0.8799272593465607,0.333125,DI_Water,60
383,352.35,325.65,26.700000000000003,0.9132578373521122,0.33375,DI_Water,60
384,352.54999999999995,326.65,25.90000000000001,0.9465884153576638,0.3237500000000001,DI_Water,60
385,352.75,326.65,26.099999999999994,0.9465884153576638,0.3262499999999999,DI_Water,60
386,353.35,326.9,26.450000000000003,0.9799189933632152,0.330625,DI_Water,60
387,354.35,327.65,26.700000000000003,0.9799189933632152,0.33375,DI_Water,60
388,354.75,328.4,26.349999999999994,0.9799189933632152,0.3293749999999999,DI_Water,60
389,354.75,329.15,25.599999999999994,0.9799189933632152,0.3199999999999999,DI_Water,60
390,355.15,328.9,26.25,0.9799189933632152,0.328125,DI_Water,60
464,302.15,301.9,0.25,0.3799685892632876,0.003125,Al2O3_DI_Water,60
465,302.95,301.9,0.916666666666668,0.3799685892632876,0.0114583333333333,Al2O3_DI_Water,60
466,304.15,302.15,1.666666666666668,0.3799685892632876,0.0208333333333333,Al2O3_DI_Water,60
467,305.75,302.15,3.0,0.3799685892632876,0.0375,Al2O3_DI_Water,60
468,307.15,303.15,3.0,0.3799685892632876,0.0375,Al2O3_DI_Water,60
